like_id,user_id,post_id,post_author_id,created_at,period,same_cluster_as_author
l0013143,u0199,p001281,u0243,2026-04-19 00:49:52,after_policy,0
l0013144,u0106,p001281,u0243,2026-04-18 20:58:52,after_policy,1
l0013145,u0318,p001281,u0243,2026-04-19 00:57:52,after_policy,1
l0013146,u0325,p001281,u0243,2026-04-18 15:02:52,after_policy,1
l0013147,u0248,p001281,u0243,2026-04-18 22:39:52,after_policy,1
l0013148,u0271,p001282,u0087,2026-01-17 09:02:20,before_policy,1
l0013149,u0316,p001283,u0120,2026-01-29 13:11:29,before_policy,1
l0013150,u0338,p001283,u0120,2026-01-29 08:00:29,before_policy,1
l0013151,u0310,p001283,u0120,2026-01-29 05:41:29,before_policy,0
l0013152,u0017,p001283,u0120,2026-01-29 06:47:29,before_policy,1
l0013153,u0078,p001284,u0358,2026-04-22 16:58:00,after_policy,0
l0013154,u0145,p001284,u0358,2026-04-22 13:33:00,after_policy,1
l0013155,u0161,p001285,u0095,2026-04-18 05:01:30,after_policy,1
l0013156,u0084,p001285,u0095,2026-04-18 07:39:30,after_policy,0
l0013157,u0217,p001285,u0095,2026-04-18 07:34:30,after_policy,0
l0013158,u0116,p001285,u0095,2026-04-18 09:13:30,after_policy,1
l0013159,u0135,p001285,u0095,2026-04-17 23:48:30,after_policy,1
l0013160,u0199,p001285,u0095,2026-04-18 06:27:30,after_policy,1
l0013161,u0183,p001285,u0095,2026-04-17 22:08:30,after_policy,0
l0013162,u0070,p001285,u0095,2026-04-18 08:28:30,after_policy,1
l0013163,u0322,p001285,u0095,2026-04-18 04:25:30,after_policy,1
l0013164,u0002,p001285,u0095,2026-04-18 08:50:30,after_policy,1
l0013165,u0258,p001285,u0095,2026-04-18 03:54:30,after_policy,1
l0013166,u0202,p001285,u0095,2026-04-18 03:00:30,after_policy,1
l0013167,u0121,p001285,u0095,2026-04-18 01:38:30,after_policy,1
l0013168,u0071,p001285,u0095,2026-04-18 08:00:30,after_policy,0
l0013169,u0081,p001285,u0095,2026-04-18 01:11:30,after_policy,1
l0013170,u0323,p001285,u0095,2026-04-17 22:45:30,after_policy,1
l0013171,u0152,p001285,u0095,2026-04-18 01:14:30,after_policy,1
l0013172,u0060,p001285,u0095,2026-04-18 08:56:30,after_policy,1
l0013173,u0110,p001285,u0095,2026-04-18 07:43:30,after_policy,1
l0013174,u0250,p001285,u0095,2026-04-18 08:56:30,after_policy,1
l0013175,u0236,p001285,u0095,2026-04-17 23:27:30,after_policy,1
l0013176,u0124,p001285,u0095,2026-04-18 05:53:30,after_policy,1
l0013177,u0191,p001285,u0095,2026-04-18 00:53:30,after_policy,1
l0013178,u0146,p001285,u0095,2026-04-17 21:42:30,after_policy,0
l0013179,u0249,p001285,u0095,2026-04-18 02:50:30,after_policy,1
l0013180,u0169,p001285,u0095,2026-04-18 07:16:30,after_policy,1
l0013181,u0059,p001285,u0095,2026-04-18 04:53:30,after_policy,1
l0013182,u0344,p001285,u0095,2026-04-18 02:12:30,after_policy,1
l0013183,u0353,p001285,u0095,2026-04-17 21:44:30,after_policy,1
l0013184,u0058,p001285,u0095,2026-04-18 05:30:30,after_policy,1
l0013185,u0259,p001286,u0319,2026-03-19 20:04:06,after_policy,1
l0013186,u0046,p001286,u0319,2026-03-20 04:56:06,after_policy,1
l0013187,u0170,p001286,u0319,2026-03-19 17:44:06,after_policy,1
l0013188,u0298,p001286,u0319,2026-03-20 03:51:06,after_policy,1
l0013189,u0241,p001286,u0319,2026-03-19 22:43:06,after_policy,1
l0013190,u0052,p001286,u0319,2026-03-19 19:34:06,after_policy,1
l0013191,u0327,p001286,u0319,2026-03-19 18:13:06,after_policy,1
l0013192,u0217,p001286,u0319,2026-03-19 19:30:06,after_policy,1
l0013193,u0318,p001286,u0319,2026-03-19 20:57:06,after_policy,0
l0013194,u0276,p001286,u0319,2026-03-20 04:54:06,after_policy,1
l0013195,u0105,p001286,u0319,2026-03-20 01:04:06,after_policy,0
l0013196,u0092,p001286,u0319,2026-03-19 20:37:06,after_policy,1
l0013197,u0213,p001286,u0319,2026-03-19 17:55:06,after_policy,1
l0013198,u0240,p001286,u0319,2026-03-20 04:34:06,after_policy,1
l0013199,u0087,p001287,u0088,2026-03-25 14:59:52,after_policy,1
l0013200,u0099,p001287,u0088,2026-03-25 14:19:52,after_policy,1
l0013201,u0288,p001287,u0088,2026-03-25 10:00:52,after_policy,1
l0013202,u0209,p001287,u0088,2026-03-25 07:42:52,after_policy,1
l0013203,u0332,p001287,u0088,2026-03-25 15:20:52,after_policy,1
l0013204,u0033,p001287,u0088,2026-03-25 09:23:52,after_policy,1
l0013205,u0128,p001287,u0088,2026-03-25 05:59:52,after_policy,1
l0013206,u0139,p001287,u0088,2026-03-25 10:25:52,after_policy,1
l0013207,u0271,p001287,u0088,2026-03-25 07:52:52,after_policy,1
l0013208,u0074,p001288,u0213,2026-02-17 13:49:21,before_policy,1
l0013209,u0275,p001288,u0213,2026-02-17 15:12:21,before_policy,0
l0013210,u0204,p001289,u0075,2026-01-03 22:36:15,before_policy,1
l0013211,u0001,p001289,u0075,2026-01-04 01:48:15,before_policy,0
l0013212,u0304,p001289,u0075,2026-01-03 22:26:15,before_policy,0
l0013213,u0305,p001290,u0009,2026-04-08 15:42:53,after_policy,1
l0013214,u0080,p001290,u0009,2026-04-08 16:34:53,after_policy,1
l0013215,u0238,p001290,u0009,2026-04-08 12:11:53,after_policy,1
l0013216,u0123,p001290,u0009,2026-04-08 09:57:53,after_policy,1
l0013217,u0343,p001290,u0009,2026-04-08 11:04:53,after_policy,1
l0013218,u0267,p001290,u0009,2026-04-08 10:03:53,after_policy,0
l0013219,u0220,p001290,u0009,2026-04-08 16:11:53,after_policy,1
l0013220,u0203,p001290,u0009,2026-04-08 16:27:53,after_policy,1
l0013221,u0075,p001290,u0009,2026-04-08 08:10:53,after_policy,1
l0013222,u0333,p001290,u0009,2026-04-08 05:25:53,after_policy,1
l0013223,u0331,p001290,u0009,2026-04-08 12:43:53,after_policy,1
l0013224,u0229,p001290,u0009,2026-04-08 04:59:53,after_policy,1
l0013225,u0248,p001290,u0009,2026-04-08 08:39:53,after_policy,1
l0013226,u0176,p001290,u0009,2026-04-08 06:48:53,after_policy,1
l0013227,u0076,p001290,u0009,2026-04-08 07:50:53,after_policy,1
l0013228,u0106,p001290,u0009,2026-04-08 09:52:53,after_policy,1
l0013229,u0306,p001290,u0009,2026-04-08 09:26:53,after_policy,1
l0013230,u0043,p001290,u0009,2026-04-08 09:35:53,after_policy,1
l0013231,u0153,p001290,u0009,2026-04-08 08:39:53,after_policy,1
l0013232,u0293,p001290,u0009,2026-04-08 06:12:53,after_policy,0
l0013233,u0204,p001290,u0009,2026-04-08 05:52:53,after_policy,1
l0013234,u0350,p001290,u0009,2026-04-08 12:50:53,after_policy,1
l0013235,u0231,p001290,u0009,2026-04-08 13:00:53,after_policy,1
l0013236,u0282,p001290,u0009,2026-04-08 10:39:53,after_policy,1
l0013237,u0137,p001290,u0009,2026-04-08 14:17:53,after_policy,1
l0013238,u0304,p001291,u0069,2026-01-18 09:52:51,before_policy,0
l0013239,u0189,p001291,u0069,2026-01-18 10:08:51,before_policy,1
l0013240,u0052,p001291,u0069,2026-01-18 10:41:51,before_policy,0
l0013241,u0099,p001291,u0069,2026-01-18 19:13:51,before_policy,1
l0013242,u0214,p001291,u0069,2026-01-18 13:27:51,before_policy,1
l0013243,u0110,p001292,u0025,2026-01-24 03:30:30,before_policy,1
l0013244,u0264,p001292,u0025,2026-01-23 18:26:30,before_policy,1
l0013245,u0081,p001292,u0025,2026-01-24 02:53:30,before_policy,1
l0013246,u0191,p001292,u0025,2026-01-24 01:14:30,before_policy,1
l0013247,u0085,p001292,u0025,2026-01-23 21:52:30,before_policy,0
l0013248,u0133,p001292,u0025,2026-01-23 19:53:30,before_policy,1
l0013249,u0265,p001293,u0345,2026-01-21 06:34:06,before_policy,0
l0013250,u0196,p001293,u0345,2026-01-21 02:26:06,before_policy,1
l0013251,u0296,p001293,u0345,2026-01-21 12:16:06,before_policy,1
l0013252,u0145,p001293,u0345,2026-01-21 08:21:06,before_policy,1
l0013253,u0109,p001293,u0345,2026-01-21 09:39:06,before_policy,1
l0013254,u0329,p001293,u0345,2026-01-21 07:49:06,before_policy,1
l0013255,u0198,p001293,u0345,2026-01-21 01:39:06,before_policy,0
l0013256,u0193,p001293,u0345,2026-01-21 03:14:06,before_policy,1
l0013257,u0260,p001293,u0345,2026-01-21 10:07:06,before_policy,0
l0013258,u0052,p001293,u0345,2026-01-21 04:10:06,before_policy,0
l0013259,u0287,p001293,u0345,2026-01-21 10:26:06,before_policy,0
l0013260,u0095,p001294,u0028,2026-02-05 21:31:23,before_policy,1
l0013261,u0312,p001294,u0028,2026-02-05 15:32:23,before_policy,0
l0013262,u0032,p001294,u0028,2026-02-05 17:32:23,before_policy,1
l0013263,u0188,p001294,u0028,2026-02-06 01:20:23,before_policy,1
l0013264,u0226,p001294,u0028,2026-02-05 16:49:23,before_policy,1
l0013265,u0048,p001294,u0028,2026-02-06 00:17:23,before_policy,1
l0013266,u0027,p001294,u0028,2026-02-05 16:02:23,before_policy,1
l0013267,u0102,p001294,u0028,2026-02-05 15:22:23,before_policy,0
l0013268,u0235,p001294,u0028,2026-02-05 22:57:23,before_policy,1
l0013269,u0323,p001294,u0028,2026-02-05 22:54:23,before_policy,1
l0013270,u0025,p001294,u0028,2026-02-06 00:12:23,before_policy,1
l0013271,u0017,p001294,u0028,2026-02-05 14:53:23,before_policy,0
l0013272,u0254,p001294,u0028,2026-02-05 17:53:23,before_policy,1
l0013273,u0173,p001294,u0028,2026-02-06 00:24:23,before_policy,0
l0013274,u0019,p001294,u0028,2026-02-05 17:33:23,before_policy,1
l0013275,u0307,p001294,u0028,2026-02-06 01:18:23,before_policy,1
l0013276,u0321,p001295,u0119,2026-04-23 12:38:54,after_policy,0
l0013277,u0256,p001295,u0119,2026-04-23 02:26:54,after_policy,1
l0013278,u0279,p001295,u0119,2026-04-23 08:28:54,after_policy,1
l0013279,u0215,p001295,u0119,2026-04-23 10:22:54,after_policy,1
l0013280,u0310,p001295,u0119,2026-04-23 05:10:54,after_policy,1
l0013281,u0331,p001295,u0119,2026-04-23 06:08:54,after_policy,1
l0013282,u0330,p001295,u0119,2026-04-23 04:31:54,after_policy,0
l0013283,u0073,p001295,u0119,2026-04-23 10:03:54,after_policy,1
l0013284,u0168,p001295,u0119,2026-04-23 08:42:54,after_policy,1
l0013285,u0208,p001295,u0119,2026-04-23 10:49:54,after_policy,1
l0013286,u0238,p001295,u0119,2026-04-23 05:07:54,after_policy,1
l0013287,u0192,p001295,u0119,2026-04-23 06:34:54,after_policy,1
l0013288,u0179,p001295,u0119,2026-04-23 06:52:54,after_policy,1
l0013289,u0298,p001295,u0119,2026-04-23 12:12:54,after_policy,0
l0013290,u0021,p001295,u0119,2026-04-23 12:15:54,after_policy,1
l0013291,u0096,p001296,u0056,2026-01-16 14:00:23,before_policy,1
l0013292,u0035,p001296,u0056,2026-01-16 07:42:23,before_policy,0
l0013293,u0191,p001296,u0056,2026-01-16 12:41:23,before_policy,1
l0013294,u0244,p001296,u0056,2026-01-16 07:32:23,before_policy,0
l0013295,u0280,p001296,u0056,2026-01-16 10:13:23,before_policy,1
l0013296,u0016,p001296,u0056,2026-01-16 04:04:23,before_policy,1
l0013297,u0255,p001296,u0056,2026-01-16 09:36:23,before_policy,0
l0013298,u0344,p001296,u0056,2026-01-16 07:28:23,before_policy,1
l0013299,u0156,p001296,u0056,2026-01-16 06:02:23,before_policy,1
l0013300,u0189,p001296,u0056,2026-01-16 06:06:23,before_policy,0
l0013301,u0025,p001296,u0056,2026-01-16 04:44:23,before_policy,1
l0013302,u0205,p001296,u0056,2026-01-16 10:05:23,before_policy,1
l0013303,u0254,p001296,u0056,2026-01-16 10:59:23,before_policy,1
l0013304,u0239,p001296,u0056,2026-01-16 05:14:23,before_policy,0
l0013305,u0047,p001297,u0101,2026-03-03 13:04:07,after_policy,1
l0013306,u0104,p001297,u0101,2026-03-03 11:44:07,after_policy,1
l0013307,u0001,p001297,u0101,2026-03-03 11:04:07,after_policy,1
l0013308,u0324,p001297,u0101,2026-03-03 13:43:07,after_policy,1
l0013309,u0301,p001297,u0101,2026-03-03 08:44:07,after_policy,1
l0013310,u0228,p001297,u0101,2026-03-03 13:23:07,after_policy,1
l0013311,u0089,p001297,u0101,2026-03-03 08:14:07,after_policy,1
l0013312,u0146,p001297,u0101,2026-03-03 07:19:07,after_policy,1
l0013313,u0340,p001298,u0157,2026-03-31 15:30:40,after_policy,1
l0013314,u0241,p001298,u0157,2026-03-31 23:57:40,after_policy,0
l0013315,u0083,p001298,u0157,2026-03-31 17:55:40,after_policy,1
l0013316,u0064,p001298,u0157,2026-03-31 16:17:40,after_policy,1
l0013317,u0158,p001298,u0157,2026-03-31 22:02:40,after_policy,1
l0013318,u0050,p001298,u0157,2026-03-31 23:40:40,after_policy,1
l0013319,u0036,p001298,u0157,2026-03-31 17:06:40,after_policy,1
l0013320,u0278,p001298,u0157,2026-03-31 19:58:40,after_policy,1
l0013321,u0031,p001298,u0157,2026-03-31 16:45:40,after_policy,1
l0013322,u0004,p001299,u0294,2026-04-17 07:13:02,after_policy,1
l0013323,u0054,p001299,u0294,2026-04-17 12:46:02,after_policy,1
l0013324,u0217,p001299,u0294,2026-04-17 08:31:02,after_policy,1
l0013325,u0240,p001299,u0294,2026-04-17 16:02:02,after_policy,1
l0013326,u0312,p001299,u0294,2026-04-17 18:25:02,after_policy,1
l0013327,u0097,p001299,u0294,2026-04-17 12:27:02,after_policy,0
l0013328,u0284,p001299,u0294,2026-04-17 16:58:02,after_policy,1
l0013329,u0157,p001299,u0294,2026-04-17 15:03:02,after_policy,0
l0013330,u0038,p001299,u0294,2026-04-17 15:50:02,after_policy,1
l0013331,u0189,p001299,u0294,2026-04-17 12:12:02,after_policy,0
l0013332,u0339,p001299,u0294,2026-04-17 08:56:02,after_policy,1
l0013333,u0328,p001299,u0294,2026-04-17 06:47:02,after_policy,1
l0013334,u0139,p001299,u0294,2026-04-17 06:40:02,after_policy,0
l0013335,u0244,p001299,u0294,2026-04-17 07:25:02,after_policy,1
l0013336,u0276,p001299,u0294,2026-04-17 10:28:02,after_policy,1
l0013337,u0170,p001300,u0304,2026-04-12 05:11:01,after_policy,1
l0013338,u0304,p001300,u0304,2026-04-12 10:23:01,after_policy,1
l0013339,u0181,p001300,u0304,2026-04-12 08:06:01,after_policy,1
l0013340,u0266,p001300,u0304,2026-04-12 04:19:01,after_policy,1
l0013341,u0284,p001300,u0304,2026-04-12 07:14:01,after_policy,1
l0013342,u0259,p001300,u0304,2026-04-12 13:08:01,after_policy,1
l0013343,u0294,p001300,u0304,2026-04-12 13:42:01,after_policy,1
l0013344,u0311,p001300,u0304,2026-04-12 10:34:01,after_policy,1
l0013345,u0276,p001300,u0304,2026-04-12 12:11:01,after_policy,1
l0013346,u0273,p001300,u0304,2026-04-12 10:59:01,after_policy,0
l0013347,u0168,p001301,u0238,2026-01-31 01:45:32,before_policy,1
l0013348,u0076,p001301,u0238,2026-01-31 03:19:32,before_policy,1
l0013349,u0216,p001301,u0238,2026-01-31 00:59:32,before_policy,1
l0013350,u0339,p001302,u0007,2026-01-26 20:05:03,before_policy,1
l0013351,u0213,p001302,u0007,2026-01-26 17:48:03,before_policy,1
l0013352,u0181,p001302,u0007,2026-01-27 02:09:03,before_policy,1
l0013353,u0054,p001302,u0007,2026-01-27 02:36:03,before_policy,1
l0013354,u0308,p001302,u0007,2026-01-26 23:52:03,before_policy,0
l0013355,u0273,p001302,u0007,2026-01-26 21:52:03,before_policy,0
l0013356,u0210,p001302,u0007,2026-01-27 00:46:03,before_policy,0
l0013357,u0328,p001302,u0007,2026-01-27 01:44:03,before_policy,1
l0013358,u0327,p001302,u0007,2026-01-26 23:49:03,before_policy,1
l0013359,u0266,p001302,u0007,2026-01-26 21:08:03,before_policy,1
l0013360,u0135,p001303,u0054,2026-02-24 21:19:28,before_policy,0
l0013361,u0046,p001303,u0054,2026-02-24 20:04:28,before_policy,1
l0013362,u0283,p001303,u0054,2026-02-25 00:30:28,before_policy,0
l0013363,u0217,p001303,u0054,2026-02-25 00:04:28,before_policy,1
l0013364,u0071,p001303,u0054,2026-02-25 04:46:28,before_policy,0
l0013365,u0285,p001303,u0054,2026-02-25 04:56:28,before_policy,1
l0013366,u0086,p001303,u0054,2026-02-24 21:22:28,before_policy,1
l0013367,u0097,p001304,u0039,2026-03-16 01:29:36,after_policy,0
l0013368,u0275,p001304,u0039,2026-03-16 00:45:36,after_policy,1
l0013369,u0207,p001304,u0039,2026-03-16 02:05:36,after_policy,1
l0013370,u0299,p001304,u0039,2026-03-16 04:21:36,after_policy,1
l0013371,u0012,p001304,u0039,2026-03-16 02:07:36,after_policy,1
l0013372,u0017,p001304,u0039,2026-03-15 19:23:36,after_policy,1
l0013373,u0086,p001304,u0039,2026-03-15 21:51:36,after_policy,0
l0013374,u0215,p001304,u0039,2026-03-15 21:53:36,after_policy,0
l0013375,u0340,p001304,u0039,2026-03-16 02:25:36,after_policy,1
l0013376,u0232,p001304,u0039,2026-03-16 00:07:36,after_policy,1
l0013377,u0262,p001304,u0039,2026-03-16 02:22:36,after_policy,1
l0013378,u0315,p001304,u0039,2026-03-16 04:34:36,after_policy,0
l0013379,u0074,p001304,u0039,2026-03-15 22:44:36,after_policy,0
l0013380,u0031,p001304,u0039,2026-03-15 23:16:36,after_policy,1
l0013381,u0157,p001304,u0039,2026-03-15 20:18:36,after_policy,1
l0013382,u0108,p001304,u0039,2026-03-16 05:17:36,after_policy,1
l0013383,u0160,p001304,u0039,2026-03-16 05:11:36,after_policy,1
l0013384,u0239,p001304,u0039,2026-03-16 01:58:36,after_policy,1
l0013385,u0199,p001305,u0251,2026-03-24 09:49:20,after_policy,1
l0013386,u0313,p001305,u0251,2026-03-24 06:49:20,after_policy,0
l0013387,u0053,p001306,u0262,2026-02-18 03:54:26,before_policy,1
l0013388,u0090,p001306,u0262,2026-02-18 05:45:26,before_policy,1
l0013389,u0197,p001306,u0262,2026-02-18 07:53:26,before_policy,0
l0013390,u0253,p001306,u0262,2026-02-18 05:53:26,before_policy,1
l0013391,u0318,p001306,u0262,2026-02-18 02:57:26,before_policy,0
l0013392,u0347,p001306,u0262,2026-02-18 02:07:26,before_policy,1
l0013393,u0104,p001306,u0262,2026-02-18 00:34:26,before_policy,1
l0013394,u0087,p001307,u0145,2026-02-17 11:39:20,before_policy,0
l0013395,u0019,p001307,u0145,2026-02-17 18:04:20,before_policy,0
l0013396,u0197,p001307,u0145,2026-02-17 09:31:20,before_policy,0
l0013397,u0106,p001307,u0145,2026-02-17 14:37:20,before_policy,1
l0013398,u0272,p001307,u0145,2026-02-17 12:29:20,before_policy,0
l0013399,u0124,p001308,u0058,2026-02-20 14:30:17,before_policy,1
l0013400,u0128,p001308,u0058,2026-02-20 21:26:17,before_policy,0
l0013401,u0087,p001308,u0058,2026-02-20 09:58:17,before_policy,0
l0013402,u0005,p001309,u0302,2026-03-30 03:31:36,after_policy,1
l0013403,u0308,p001309,u0302,2026-03-30 02:55:36,after_policy,1
l0013404,u0090,p001309,u0302,2026-03-29 20:35:36,after_policy,1
l0013405,u0158,p001309,u0302,2026-03-29 20:33:36,after_policy,1
l0013406,u0230,p001310,u0022,2026-01-19 23:13:33,before_policy,1
l0013407,u0143,p001310,u0022,2026-01-20 07:41:33,before_policy,0
l0013408,u0024,p001310,u0022,2026-01-20 01:42:33,before_policy,1
l0013409,u0252,p001310,u0022,2026-01-20 06:02:33,before_policy,1
l0013410,u0029,p001310,u0022,2026-01-20 02:03:33,before_policy,1
l0013411,u0185,p001310,u0022,2026-01-20 09:35:33,before_policy,0
l0013412,u0135,p001310,u0022,2026-01-20 01:45:33,before_policy,1
l0013413,u0217,p001310,u0022,2026-01-20 00:37:33,before_policy,0
l0013414,u0267,p001310,u0022,2026-01-20 01:06:33,before_policy,1
l0013415,u0237,p001310,u0022,2026-01-20 06:24:33,before_policy,1
l0013416,u0019,p001310,u0022,2026-01-20 05:42:33,before_policy,1
l0013417,u0058,p001310,u0022,2026-01-20 09:19:33,before_policy,1
l0013418,u0276,p001310,u0022,2026-01-20 09:16:33,before_policy,0
l0013419,u0150,p001310,u0022,2026-01-20 02:05:33,before_policy,1
l0013420,u0191,p001310,u0022,2026-01-20 08:58:33,before_policy,1
l0013421,u0003,p001311,u0234,2026-04-14 18:35:50,after_policy,1
l0013422,u0157,p001311,u0234,2026-04-14 21:29:50,after_policy,1
l0013423,u0089,p001311,u0234,2026-04-14 11:14:50,after_policy,1
l0013424,u0240,p001311,u0234,2026-04-14 17:14:50,after_policy,0
l0013425,u0047,p001311,u0234,2026-04-14 16:12:50,after_policy,1
l0013426,u0340,p001311,u0234,2026-04-14 14:59:50,after_policy,1
l0013427,u0036,p001311,u0234,2026-04-14 13:26:50,after_policy,1
l0013428,u0040,p001311,u0234,2026-04-14 20:39:50,after_policy,0
l0013429,u0138,p001311,u0234,2026-04-14 11:23:50,after_policy,1
l0013430,u0141,p001312,u0180,2026-03-29 23:04:42,after_policy,1
l0013431,u0019,p001312,u0180,2026-03-29 20:43:42,after_policy,1
l0013432,u0267,p001312,u0180,2026-03-30 02:13:42,after_policy,1
l0013433,u0048,p001312,u0180,2026-03-30 03:26:42,after_policy,1
l0013434,u0060,p001312,u0180,2026-03-29 18:43:42,after_policy,1
l0013435,u0078,p001312,u0180,2026-03-29 18:36:42,after_policy,1
l0013436,u0224,p001312,u0180,2026-03-30 03:44:42,after_policy,0
l0013437,u0255,p001312,u0180,2026-03-30 03:39:42,after_policy,0
l0013438,u0004,p001312,u0180,2026-03-29 21:13:42,after_policy,0
l0013439,u0176,p001312,u0180,2026-03-29 20:15:42,after_policy,0
l0013440,u0242,p001313,u0203,2026-01-08 15:11:23,before_policy,1
l0013441,u0043,p001313,u0203,2026-01-08 11:10:23,before_policy,1
l0013442,u0303,p001313,u0203,2026-01-08 08:03:23,before_policy,1
l0013443,u0219,p001313,u0203,2026-01-08 08:21:23,before_policy,1
l0013444,u0097,p001314,u0310,2026-02-05 14:11:31,before_policy,0
l0013445,u0276,p001314,u0310,2026-02-05 19:00:31,before_policy,0
l0013446,u0144,p001314,u0310,2026-02-05 16:21:31,before_policy,1
l0013447,u0350,p001314,u0310,2026-02-05 23:48:31,before_policy,1
l0013448,u0301,p001314,u0310,2026-02-05 16:29:31,before_policy,0
l0013449,u0351,p001314,u0310,2026-02-05 21:53:31,before_policy,1
l0013450,u0196,p001314,u0310,2026-02-06 00:37:31,before_policy,1
l0013451,u0306,p001314,u0310,2026-02-05 14:06:31,before_policy,1
l0013452,u0145,p001314,u0310,2026-02-05 18:08:31,before_policy,1
l0013453,u0310,p001314,u0310,2026-02-05 19:33:31,before_policy,1
l0013454,u0223,p001315,u0137,2026-04-26 18:31:35,after_policy,1
l0013455,u0286,p001315,u0137,2026-04-26 15:10:35,after_policy,1
