comment_like_id,user_id,comment_id,comment_author_id,post_id,created_at,period,same_cluster_as_comment_author
cl0009385,u0220,c0002749,u0190,p001005,2026-04-09 15:14:59,after_policy,1
cl0009386,u0027,c0002749,u0190,p001005,2026-04-09 21:56:59,after_policy,0
cl0009387,u0164,c0002749,u0190,p001005,2026-04-09 18:06:59,after_policy,1
cl0009388,u0248,c0002749,u0190,p001005,2026-04-09 20:54:59,after_policy,1
cl0009389,u0009,c0002749,u0190,p001005,2026-04-09 18:28:59,after_policy,1
cl0009390,u0212,c0002750,u0221,p001006,2026-03-06 14:38:11,after_policy,1
cl0009391,u0309,c0002750,u0221,p001006,2026-03-06 15:25:11,after_policy,1
cl0009392,u0262,c0002750,u0221,p001006,2026-03-06 13:10:11,after_policy,1
cl0009393,u0006,c0002750,u0221,p001006,2026-03-06 10:29:11,after_policy,1
cl0009394,u0316,c0002750,u0221,p001006,2026-03-06 14:12:11,after_policy,1
cl0009395,u0159,c0002750,u0221,p001006,2026-03-06 13:05:11,after_policy,1
cl0009396,u0228,c0002751,u0031,p001006,2026-03-07 01:14:11,after_policy,1
cl0009397,u0143,c0002751,u0031,p001006,2026-03-06 23:59:11,after_policy,1
cl0009398,u0232,c0002751,u0031,p001006,2026-03-06 18:02:11,after_policy,1
cl0009399,u0053,c0002751,u0031,p001006,2026-03-07 01:09:11,after_policy,1
cl0009400,u0012,c0002752,u0031,p001006,2026-03-06 13:35:11,after_policy,1
cl0009401,u0297,c0002752,u0031,p001006,2026-03-06 10:56:11,after_policy,1
cl0009402,u0299,c0002752,u0031,p001006,2026-03-06 04:07:11,after_policy,1
cl0009403,u0233,c0002752,u0031,p001006,2026-03-06 02:41:11,after_policy,1
cl0009404,u0167,c0002752,u0031,p001006,2026-03-06 13:38:11,after_policy,1
cl0009405,u0272,c0002753,u0316,p001006,2026-03-06 17:00:11,after_policy,1
cl0009406,u0349,c0002753,u0316,p001006,2026-03-06 17:55:11,after_policy,0
cl0009407,u0005,c0002753,u0316,p001006,2026-03-06 15:59:11,after_policy,1
cl0009408,u0083,c0002753,u0316,p001006,2026-03-06 15:46:11,after_policy,1
cl0009409,u0070,c0002754,u0064,p001006,2026-03-06 03:35:11,after_policy,0
cl0009410,u0253,c0002754,u0064,p001006,2026-03-06 08:43:11,after_policy,1
cl0009411,u0268,c0002754,u0064,p001006,2026-03-06 09:40:11,after_policy,1
cl0009412,u0137,c0002755,u0034,p001007,2026-02-16 03:15:50,before_policy,0
cl0009413,u0278,c0002755,u0034,p001007,2026-02-16 03:29:50,before_policy,1
cl0009414,u0108,c0002755,u0034,p001007,2026-02-16 08:23:50,before_policy,1
cl0009415,u0318,c0002755,u0034,p001007,2026-02-16 02:45:50,before_policy,0
cl0009416,u0131,c0002756,u0143,p001008,2026-04-30 11:07:50,after_policy,1
cl0009417,u0357,c0002757,u0143,p001008,2026-04-29 14:36:50,after_policy,1
cl0009418,u0157,c0002757,u0143,p001008,2026-04-29 17:18:50,after_policy,1
cl0009419,u0337,c0002757,u0143,p001008,2026-04-29 15:06:50,after_policy,1
cl0009420,u0204,c0002757,u0143,p001008,2026-04-29 21:02:50,after_policy,0
cl0009421,u0001,c0002757,u0143,p001008,2026-04-29 17:17:50,after_policy,1
cl0009422,u0140,c0002758,u0048,p001008,2026-04-30 09:57:50,after_policy,1
cl0009423,u0315,c0002758,u0048,p001008,2026-04-30 12:02:50,after_policy,1
cl0009424,u0341,c0002758,u0048,p001008,2026-04-30 11:18:50,after_policy,1
cl0009425,u0144,c0002758,u0048,p001008,2026-04-30 14:36:50,after_policy,0
cl0009426,u0064,c0002759,u0165,p001008,2026-04-29 19:05:50,after_policy,1
cl0009427,u0026,c0002760,u0067,p001009,2026-04-19 02:42:47,after_policy,1
cl0009428,u0088,c0002760,u0067,p001009,2026-04-19 04:48:47,after_policy,1
cl0009429,u0292,c0002760,u0067,p001009,2026-04-19 05:51:47,after_policy,1
cl0009430,u0093,c0002764,u0022,p001011,2026-04-05 02:07:31,after_policy,1
cl0009431,u0191,c0002764,u0022,p001011,2026-04-05 04:49:31,after_policy,1
cl0009432,u0024,c0002764,u0022,p001011,2026-04-05 07:28:31,after_policy,1
cl0009433,u0008,c0002764,u0022,p001011,2026-04-05 06:19:31,after_policy,1
cl0009434,u0287,c0002765,u0328,p001012,2026-03-22 02:37:52,after_policy,1
cl0009435,u0324,c0002765,u0328,p001012,2026-03-22 08:51:52,after_policy,0
cl0009436,u0295,c0002765,u0328,p001012,2026-03-22 05:55:52,after_policy,1
cl0009437,u0197,c0002765,u0328,p001012,2026-03-22 06:04:52,after_policy,1
cl0009438,u0327,c0002765,u0328,p001012,2026-03-22 05:00:52,after_policy,1
cl0009439,u0040,c0002765,u0328,p001012,2026-03-22 05:58:52,after_policy,0
cl0009440,u0091,c0002766,u0025,p001012,2026-03-22 11:52:52,after_policy,1
cl0009441,u0246,c0002766,u0025,p001012,2026-03-22 11:50:52,after_policy,0
cl0009442,u0321,c0002766,u0025,p001012,2026-03-22 06:15:52,after_policy,1
cl0009443,u0237,c0002766,u0025,p001012,2026-03-22 13:08:52,after_policy,1
cl0009444,u0013,c0002766,u0025,p001012,2026-03-22 01:19:52,after_policy,1
cl0009445,u0155,c0002767,u0213,p001013,2026-02-10 18:33:32,before_policy,0
cl0009446,u0084,c0002767,u0213,p001013,2026-02-10 14:18:32,before_policy,0
cl0009447,u0298,c0002767,u0213,p001013,2026-02-10 13:58:32,before_policy,1
cl0009448,u0152,c0002767,u0213,p001013,2026-02-10 17:56:32,before_policy,0
cl0009449,u0074,c0002767,u0213,p001013,2026-02-10 22:17:32,before_policy,1
cl0009450,u0004,c0002768,u0259,p001014,2026-01-01 05:56:35,before_policy,1
cl0009451,u0097,c0002768,u0259,p001014,2026-01-01 06:26:35,before_policy,0
cl0009452,u0289,c0002768,u0259,p001014,2026-01-01 06:15:35,before_policy,1
cl0009453,u0149,c0002769,u0070,p001016,2026-01-30 16:30:06,before_policy,1
cl0009454,u0330,c0002769,u0070,p001016,2026-01-30 12:50:06,before_policy,1
cl0009455,u0150,c0002769,u0070,p001016,2026-01-30 07:35:06,before_policy,1
cl0009456,u0044,c0002769,u0070,p001016,2026-01-30 14:29:06,before_policy,0
cl0009457,u0293,c0002769,u0070,p001016,2026-01-30 08:04:06,before_policy,1
cl0009458,u0260,c0002770,u0151,p001016,2026-01-29 13:44:06,before_policy,0
cl0009459,u0179,c0002770,u0151,p001016,2026-01-29 19:06:06,before_policy,1
cl0009460,u0296,c0002770,u0151,p001016,2026-01-29 15:05:06,before_policy,1
cl0009461,u0273,c0002773,u0012,p001018,2026-04-13 00:57:56,after_policy,1
cl0009462,u0148,c0002774,u0160,p001018,2026-04-13 04:09:56,after_policy,1
cl0009463,u0001,c0002774,u0160,p001018,2026-04-13 10:19:56,after_policy,1
cl0009464,u0302,c0002774,u0160,p001018,2026-04-13 02:53:56,after_policy,1
cl0009465,u0047,c0002774,u0160,p001018,2026-04-13 09:31:56,after_policy,1
cl0009466,u0054,c0002774,u0160,p001018,2026-04-13 01:27:56,after_policy,0
cl0009467,u0207,c0002774,u0160,p001018,2026-04-13 08:40:56,after_policy,1
cl0009468,u0134,c0002774,u0160,p001018,2026-04-13 05:32:56,after_policy,0
cl0009469,u0308,c0002775,u0159,p001018,2026-04-13 07:17:56,after_policy,1
cl0009470,u0282,c0002776,u0223,p001018,2026-04-12 08:39:56,after_policy,1
cl0009471,u0256,c0002776,u0223,p001018,2026-04-12 07:20:56,after_policy,1
cl0009472,u0018,c0002776,u0223,p001018,2026-04-12 18:08:56,after_policy,0
cl0009473,u0220,c0002776,u0223,p001018,2026-04-12 14:47:56,after_policy,1
cl0009474,u0174,c0002776,u0223,p001018,2026-04-12 08:49:56,after_policy,1
cl0009475,u0085,c0002777,u0273,p001018,2026-04-12 22:19:56,after_policy,1
cl0009476,u0120,c0002777,u0273,p001018,2026-04-13 07:12:56,after_policy,1
cl0009477,u0302,c0002777,u0273,p001018,2026-04-13 06:43:56,after_policy,1
cl0009478,u0012,c0002777,u0273,p001018,2026-04-13 03:10:56,after_policy,1
cl0009479,u0146,c0002777,u0273,p001018,2026-04-13 07:10:56,after_policy,1
cl0009480,u0285,c0002778,u0276,p001018,2026-04-13 03:30:56,after_policy,1
cl0009481,u0217,c0002778,u0276,p001018,2026-04-12 21:33:56,after_policy,1
cl0009482,u0213,c0002778,u0276,p001018,2026-04-13 07:07:56,after_policy,1
cl0009483,u0266,c0002778,u0276,p001018,2026-04-12 22:22:56,after_policy,1
cl0009484,u0279,c0002778,u0276,p001018,2026-04-12 21:03:56,after_policy,0
cl0009485,u0298,c0002778,u0276,p001018,2026-04-13 02:31:56,after_policy,1
cl0009486,u0311,c0002778,u0276,p001018,2026-04-12 21:48:56,after_policy,1
cl0009487,u0304,c0002779,u0294,p001019,2026-04-14 15:35:42,after_policy,1
cl0009488,u0287,c0002779,u0294,p001019,2026-04-14 21:32:42,after_policy,1
cl0009489,u0284,c0002779,u0294,p001019,2026-04-14 21:48:42,after_policy,1
cl0009490,u0054,c0002779,u0294,p001019,2026-04-14 21:00:42,after_policy,1
cl0009491,u0181,c0002779,u0294,p001019,2026-04-14 22:01:42,after_policy,1
cl0009492,u0201,c0002780,u0224,p001019,2026-04-14 00:43:42,after_policy,1
cl0009493,u0136,c0002780,u0224,p001019,2026-04-14 05:03:42,after_policy,1
cl0009494,u0223,c0002781,u0306,p001019,2026-04-14 08:54:42,after_policy,1
cl0009495,u0267,c0002781,u0306,p001019,2026-04-14 14:28:42,after_policy,0
cl0009496,u0134,c0002781,u0306,p001019,2026-04-14 13:31:42,after_policy,1
cl0009497,u0208,c0002781,u0306,p001019,2026-04-14 07:48:42,after_policy,1
cl0009498,u0168,c0002782,u0136,p001019,2026-04-14 01:23:42,after_policy,1
cl0009499,u0241,c0002782,u0136,p001019,2026-04-13 22:07:42,after_policy,0
cl0009500,u0237,c0002782,u0136,p001019,2026-04-13 20:12:42,after_policy,0
cl0009501,u0224,c0002782,u0136,p001019,2026-04-14 02:05:42,after_policy,1
cl0009502,u0133,c0002783,u0329,p001019,2026-04-14 07:24:42,after_policy,0
cl0009503,u0164,c0002783,u0329,p001019,2026-04-14 04:38:42,after_policy,1
cl0009504,u0170,c0002783,u0329,p001019,2026-04-14 09:41:42,after_policy,0
cl0009505,u0294,c0002783,u0329,p001019,2026-04-14 12:13:42,after_policy,0
cl0009506,u0229,c0002783,u0329,p001019,2026-04-14 10:30:42,after_policy,1
cl0009507,u0078,c0002785,u0131,p001020,2026-01-30 05:43:46,before_policy,0
cl0009508,u0354,c0002786,u0201,p001020,2026-01-30 03:38:46,before_policy,0
cl0009509,u0126,c0002786,u0201,p001020,2026-01-30 09:40:46,before_policy,1
cl0009510,u0052,c0002786,u0201,p001020,2026-01-30 07:11:46,before_policy,0
cl0009511,u0164,c0002786,u0201,p001020,2026-01-30 06:18:46,before_policy,1
cl0009512,u0086,c0002787,u0343,p001020,2026-01-29 17:11:46,before_policy,0
cl0009513,u0080,c0002787,u0343,p001020,2026-01-29 20:34:46,before_policy,1
cl0009514,u0172,c0002788,u0139,p001021,2026-01-29 08:41:12,before_policy,1
cl0009515,u0010,c0002788,u0139,p001021,2026-01-29 08:54:12,before_policy,1
cl0009516,u0068,c0002788,u0139,p001021,2026-01-29 05:11:12,before_policy,1
cl0009517,u0271,c0002788,u0139,p001021,2026-01-29 03:27:12,before_policy,1
cl0009518,u0014,c0002788,u0139,p001021,2026-01-28 22:44:12,before_policy,1
cl0009519,u0175,c0002789,u0199,p001021,2026-01-28 21:23:12,before_policy,0
cl0009520,u0251,c0002789,u0199,p001021,2026-01-28 14:53:12,before_policy,1
cl0009521,u0228,c0002789,u0199,p001021,2026-01-28 16:09:12,before_policy,0
cl0009522,u0095,c0002789,u0199,p001021,2026-01-28 09:30:12,before_policy,1
cl0009523,u0182,c0002790,u0198,p001022,2026-04-29 21:57:18,after_policy,1
cl0009524,u0323,c0002790,u0198,p001022,2026-04-29 23:02:18,after_policy,1
cl0009525,u0029,c0002790,u0198,p001022,2026-04-29 18:13:18,after_policy,1
cl0009526,u0032,c0002790,u0198,p001022,2026-04-29 12:53:18,after_policy,1
cl0009527,u0156,c0002790,u0198,p001022,2026-04-30 00:30:18,after_policy,1
cl0009528,u0136,c0002791,u0229,p001022,2026-04-30 12:20:18,after_policy,1
cl0009529,u0030,c0002791,u0229,p001022,2026-04-30 18:03:18,after_policy,0
cl0009530,u0043,c0002791,u0229,p001022,2026-04-30 13:19:18,after_policy,1
cl0009531,u0201,c0002791,u0229,p001022,2026-04-30 16:33:18,after_policy,1
cl0009532,u0204,c0002791,u0229,p001022,2026-04-30 10:46:18,after_policy,1
cl0009533,u0113,c0002791,u0229,p001022,2026-04-30 19:35:18,after_policy,1
cl0009534,u0258,c0002792,u0350,p001022,2026-04-29 16:45:18,after_policy,0
cl0009535,u0142,c0002792,u0350,p001022,2026-04-29 13:41:18,after_policy,1
cl0009536,u0227,c0002792,u0350,p001022,2026-04-29 11:17:18,after_policy,1
cl0009537,u0127,c0002792,u0350,p001022,2026-04-29 21:11:18,after_policy,0
cl0009538,u0333,c0002793,u0042,p001022,2026-04-30 10:20:18,after_policy,1
cl0009539,u0202,c0002793,u0042,p001022,2026-04-30 10:18:18,after_policy,0
cl0009540,u0147,c0002793,u0042,p001022,2026-04-30 17:56:18,after_policy,0
cl0009541,u0038,c0002793,u0042,p001022,2026-04-30 14:58:18,after_policy,0
cl0009542,u0305,c0002794,u0071,p001022,2026-04-30 11:23:18,after_policy,1
cl0009543,u0153,c0002794,u0071,p001022,2026-04-30 08:54:18,after_policy,1
cl0009544,u0240,c0002794,u0071,p001022,2026-04-30 13:45:18,after_policy,0
cl0009545,u0346,c0002794,u0071,p001022,2026-04-30 08:30:18,after_policy,1
cl0009546,u0011,c0002794,u0071,p001022,2026-04-30 10:19:18,after_policy,1
cl0009547,u0126,c0002794,u0071,p001022,2026-04-30 06:00:18,after_policy,1
cl0009548,u0154,c0002794,u0071,p001022,2026-04-30 07:43:18,after_policy,1
cl0009549,u0329,c0002795,u0118,p001022,2026-04-30 03:49:18,after_policy,1
cl0009550,u0023,c0002796,u0091,p001023,2026-03-09 16:58:46,after_policy,1
cl0009551,u0319,c0002796,u0091,p001023,2026-03-09 21:49:46,after_policy,0
cl0009552,u0152,c0002797,u0141,p001023,2026-03-09 23:03:46,after_policy,1
cl0009553,u0114,c0002797,u0141,p001023,2026-03-09 17:21:46,after_policy,1
cl0009554,u0244,c0002797,u0141,p001023,2026-03-09 18:18:46,after_policy,0
cl0009555,u0095,c0002797,u0141,p001023,2026-03-09 21:57:46,after_policy,1
cl0009556,u0061,c0002797,u0141,p001023,2026-03-09 15:56:46,after_policy,1
cl0009557,u0060,c0002797,u0141,p001023,2026-03-10 00:28:46,after_policy,1
cl0009558,u0019,c0002798,u0264,p001023,2026-03-10 01:52:46,after_policy,1
cl0009559,u0169,c0002798,u0264,p001023,2026-03-10 03:54:46,after_policy,1
cl0009560,u0210,c0002798,u0264,p001023,2026-03-10 04:30:46,after_policy,1
cl0009561,u0121,c0002798,u0264,p001023,2026-03-10 01:39:46,after_policy,1
cl0009562,u0283,c0002798,u0264,p001023,2026-03-10 05:03:46,after_policy,1
cl0009563,u0258,c0002798,u0264,p001023,2026-03-10 00:34:46,after_policy,1
cl0009564,u0235,c0002799,u0070,p001023,2026-03-10 15:46:46,after_policy,1
cl0009565,u0032,c0002799,u0070,p001023,2026-03-10 14:35:46,after_policy,1
cl0009566,u0016,c0002799,u0070,p001023,2026-03-10 07:46:46,after_policy,1
cl0009567,u0230,c0002799,u0070,p001023,2026-03-10 15:48:46,after_policy,1
cl0009568,u0225,c0002800,u0283,p001023,2026-03-09 11:54:46,after_policy,1
cl0009569,u0320,c0002800,u0283,p001023,2026-03-09 11:29:46,after_policy,1
cl0009570,u0152,c0002800,u0283,p001023,2026-03-09 15:17:46,after_policy,1
cl0009571,u0258,c0002801,u0122,p001023,2026-03-09 15:14:46,after_policy,1
cl0009572,u0281,c0002801,u0122,p001023,2026-03-10 01:19:46,after_policy,1
cl0009573,u0078,c0002801,u0122,p001023,2026-03-09 22:39:46,after_policy,1
cl0009574,u0210,c0002801,u0122,p001023,2026-03-09 19:19:46,after_policy,1
cl0009575,u0112,c0002801,u0122,p001023,2026-03-09 19:14:46,after_policy,1
cl0009576,u0344,c0002801,u0122,p001023,2026-03-10 01:48:46,after_policy,1
cl0009577,u0287,c0002802,u0054,p001024,2026-04-07 07:08:40,after_policy,1
cl0009578,u0312,c0002802,u0054,p001024,2026-04-07 02:13:40,after_policy,1
cl0009579,u0181,c0002802,u0054,p001024,2026-04-07 11:09:40,after_policy,1
cl0009580,u0290,c0002802,u0054,p001024,2026-04-07 03:36:40,after_policy,0
cl0009581,u0078,c0002803,u0112,p001024,2026-04-07 01:27:40,after_policy,1
cl0009582,u0013,c0002803,u0112,p001024,2026-04-06 18:08:40,after_policy,1
cl0009583,u0166,c0002803,u0112,p001024,2026-04-07 00:40:40,after_policy,1
cl0009584,u0096,c0002804,u0251,p001024,2026-04-07 03:14:40,after_policy,1
cl0009585,u0330,c0002804,u0251,p001024,2026-04-06 23:25:40,after_policy,1
cl0009586,u0291,c0002804,u0251,p001024,2026-04-07 08:22:40,after_policy,1
cl0009587,u0303,c0002805,u0136,p001025,2026-03-18 23:42:55,after_policy,1
cl0009588,u0118,c0002805,u0136,p001025,2026-03-19 01:15:55,after_policy,1
cl0009589,u0215,c0002805,u0136,p001025,2026-03-19 02:34:55,after_policy,1
cl0009590,u0196,c0002806,u0154,p001025,2026-03-18 17:48:55,after_policy,1
cl0009591,u0340,c0002806,u0154,p001025,2026-03-18 18:01:55,after_policy,0
cl0009592,u0009,c0002806,u0154,p001025,2026-03-18 16:56:55,after_policy,1
cl0009593,u0331,c0002807,u0076,p001025,2026-03-18 05:29:55,after_policy,1
cl0009594,u0345,c0002807,u0076,p001025,2026-03-18 04:39:55,after_policy,1
cl0009595,u0167,c0002807,u0076,p001025,2026-03-18 07:21:55,after_policy,0
cl0009596,u0100,c0002807,u0076,p001025,2026-03-18 08:11:55,after_policy,1
cl0009597,u0043,c0002807,u0076,p001025,2026-03-18 02:08:55,after_policy,1
cl0009598,u0296,c0002807,u0076,p001025,2026-03-18 08:27:55,after_policy,1
cl0009599,u0288,c0002808,u0020,p001025,2026-03-19 05:54:55,after_policy,1
cl0009600,u0026,c0002808,u0020,p001025,2026-03-19 05:37:55,after_policy,1
cl0009601,u0139,c0002808,u0020,p001025,2026-03-19 01:40:55,after_policy,1
cl0009602,u0274,c0002808,u0020,p001025,2026-03-19 06:44:55,after_policy,1
cl0009603,u0010,c0002808,u0020,p001025,2026-03-19 05:31:55,after_policy,1
cl0009604,u0042,c0002809,u0348,p001025,2026-03-18 18:10:55,after_policy,1
cl0009605,u0176,c0002809,u0348,p001025,2026-03-18 13:49:55,after_policy,1
cl0009606,u0080,c0002809,u0348,p001025,2026-03-18 17:41:55,after_policy,1
cl0009607,u0040,c0002809,u0348,p001025,2026-03-18 18:19:55,after_policy,1
cl0009608,u0345,c0002809,u0348,p001025,2026-03-18 17:24:55,after_policy,1
cl0009609,u0217,c0002810,u0046,p001027,2026-03-13 02:08:53,after_policy,1
cl0009610,u0125,c0002812,u0153,p001028,2026-01-13 11:28:48,before_policy,1
cl0009611,u0284,c0002812,u0153,p001028,2026-01-13 05:31:48,before_policy,0
cl0009612,u0022,c0002813,u0325,p001028,2026-01-14 04:56:48,before_policy,0
cl0009613,u0288,c0002814,u0014,p001029,2026-02-02 12:35:56,before_policy,1
cl0009614,u0084,c0002814,u0014,p001029,2026-02-02 16:10:56,before_policy,1
cl0009615,u0094,c0002814,u0014,p001029,2026-02-02 09:55:56,before_policy,0
cl0009616,u0138,c0002814,u0014,p001029,2026-02-02 08:18:56,before_policy,0
cl0009617,u0311,c0002815,u0194,p001029,2026-02-02 15:09:56,before_policy,1
cl0009618,u0002,c0002816,u0133,p001029,2026-02-02 07:36:56,before_policy,1
cl0009619,u0171,c0002816,u0133,p001029,2026-02-02 10:46:56,before_policy,1
cl0009620,u0253,c0002817,u0053,p001030,2026-01-01 12:56:23,before_policy,1
cl0009621,u0311,c0002817,u0053,p001030,2026-01-01 07:07:23,before_policy,0
cl0009622,u0294,c0002817,u0053,p001030,2026-01-01 10:21:23,before_policy,0
cl0009623,u0157,c0002817,u0053,p001030,2026-01-01 11:40:23,before_policy,1
cl0009624,u0083,c0002817,u0053,p001030,2026-01-01 06:59:23,before_policy,1
cl0009625,u0221,c0002818,u0006,p001030,2026-01-01 17:00:23,before_policy,1
cl0009626,u0050,c0002818,u0006,p001030,2026-01-01 12:59:23,before_policy,1
cl0009627,u0085,c0002818,u0006,p001030,2026-01-01 10:54:23,before_policy,1
cl0009628,u0194,c0002819,u0042,p001031,2026-04-18 21:02:34,after_policy,0
cl0009629,u0118,c0002819,u0042,p001031,2026-04-18 18:14:34,after_policy,1
cl0009630,u0119,c0002819,u0042,p001031,2026-04-19 02:35:34,after_policy,1
cl0009631,u0075,c0002819,u0042,p001031,2026-04-19 01:08:34,after_policy,1
cl0009632,u0035,c0002819,u0042,p001031,2026-04-18 16:48:34,after_policy,1
cl0009633,u0134,c0002819,u0042,p001031,2026-04-18 21:50:34,after_policy,1
cl0009634,u0166,c0002819,u0042,p001031,2026-04-18 20:44:34,after_policy,0
cl0009635,u0041,c0002820,u0095,p001031,2026-04-18 14:13:34,after_policy,0
cl0009636,u0345,c0002820,u0095,p001031,2026-04-18 20:35:34,after_policy,0
cl0009637,u0164,c0002821,u0115,p001031,2026-04-18 05:53:34,after_policy,1
cl0009638,u0313,c0002821,u0115,p001031,2026-04-18 11:04:34,after_policy,1
cl0009639,u0203,c0002821,u0115,p001031,2026-04-18 12:07:34,after_policy,1
cl0009640,u0247,c0002821,u0115,p001031,2026-04-18 06:15:34,after_policy,1
cl0009641,u0118,c0002821,u0115,p001031,2026-04-18 14:18:34,after_policy,1
cl0009642,u0119,c0002822,u0116,p001032,2026-03-06 05:36:27,after_policy,0
cl0009643,u0105,c0002822,u0116,p001032,2026-03-06 11:57:27,after_policy,1
cl0009644,u0032,c0002822,u0116,p001032,2026-03-06 14:06:27,after_policy,1
cl0009645,u0342,c0002822,u0116,p001032,2026-03-06 11:26:27,after_policy,1
cl0009646,u0201,c0002822,u0116,p001032,2026-03-06 12:44:27,after_policy,0
cl0009647,u0141,c0002822,u0116,p001032,2026-03-06 03:49:27,after_policy,1
cl0009648,u0166,c0002822,u0116,p001032,2026-03-06 05:11:27,after_policy,1
cl0009649,u0187,c0002823,u0008,p001032,2026-03-06 12:05:27,after_policy,1
cl0009650,u0237,c0002823,u0008,p001032,2026-03-06 17:35:27,after_policy,1
cl0009651,u0116,c0002823,u0008,p001032,2026-03-06 12:17:27,after_policy,1
cl0009652,u0258,c0002823,u0008,p001032,2026-03-06 11:55:27,after_policy,1
cl0009653,u0105,c0002824,u0322,p001032,2026-03-06 04:25:27,after_policy,1
cl0009654,u0072,c0002824,u0322,p001032,2026-03-05 23:52:27,after_policy,1
cl0009655,u0002,c0002824,u0322,p001032,2026-03-05 22:06:27,after_policy,1
cl0009656,u0048,c0002824,u0322,p001032,2026-03-06 01:12:27,after_policy,1
cl0009657,u0222,c0002824,u0322,p001032,2026-03-05 23:08:27,after_policy,1
cl0009658,u0116,c0002824,u0322,p001032,2026-03-06 06:03:27,after_policy,1
